기준연도,학교명,학기,재학생,학자금대출이용학생비율(%) 전체,학자금대출이용학생비율(%) 등록금
2017,한국전통문화대학교,2,530,11.9,3.2
2017,한국체육대학교,1,"2,541",11.9,3.3
2017,한국체육대학교,2,"2,436",13.9,2.7
2017,한국침례신학대학교,1,"1,466",25,12.7
2017,한국침례신학대학교,2,"1,465",27.2,10.4
2017,한국항공대학교,1,"3,974",14,11.1
2017,한국항공대학교,2,"3,840",15.6,11.5
2017,한남대학교,1,"11,953",10.5,5.9
2017,한남대학교,2,"10,920",12.2,6.4
2017,한동대학교,1,"3,946",16.7,11.5
2017,한동대학교,2,"3,705",16.1,10.9
2017,한라대학교,1,"3,807",13.7,8.6
2017,한라대학교,2,"3,284",15.2,7.8
2017,한려대학교,1,503,16.7,10.3
2017,한려대학교,2,528,19.9,13.3
2017,한림대학교,1,"7,861",13.8,8.9
2017,한림대학교,2,"7,553",16,9.3
2017,한서대학교,1,"7,109",18.8,13
2017,한서대학교,2,"6,720",20.8,13.6
2017,한성대학교,1,"6,482",15.8,10.3
2017,한성대학교,2,"5,908",16.2,11.7
2017,한세대학교,1,"2,760",18.6,15.7
2017,한세대학교,2,"2,621",19.9,16.1
2017,한신대학교,1,"5,146",16.1,12.9
2017,한신대학교,2,"4,770",16.5,11.6
2017,한양대학교,1,"24,689",12,8.4
2017,한양대학교,2,"23,163",12.9,8.6
2017,한일장신대학교,1,870,24.6,15.6
2017,한일장신대학교,2,790,22.9,11.5
2017,협성대학교,1,"4,333",16.2,11.6
2017,협성대학교,2,"3,972",16.4,10.1
2017,호남대학교,1,"7,179",10.7,6.6
2017,호남대학교,2,"6,827",12.6,7.9
2017,호남신학대학교,1,533,17.1,11.3
2017,호남신학대학교,2,507,19.1,12
2017,호서대학교,1,"11,791",13.9,9.2
2017,호서대학교,2,"11,363",15,8.9
2017,호원대학교,1,"5,592",15.2,9.7
2017,호원대학교,2,"5,008",17.5,10.8
2017,홍익대학교,1,"18,095",11.6,6.6
2017,홍익대학교,2,"17,270",12.3,6.6
2017,화성의과학대학교,1,660,6.1,4.8
2017,화성의과학대학교,2,634,10.1,7.7
2018,가야대학교(김해),1,"2,450",18.4,10.9
2018,가야대학교(김해),2,"2,425",19.1,9.6
2018,가천대학교,1,"18,550",13.8,10.9
2018,가천대학교,2,"17,330",14.8,11.8
2018,가톨릭관동대학교,1,"8,057",17.5,12.8
2018,가톨릭관동대학교,2,"7,773",18,12.5
2018,가톨릭꽃동네대학교,1,448,12.9,4.7
2018,가톨릭꽃동네대학교,2,436,18.1,7.3
2018,가톨릭대학교,1,"8,181",13.2,8.8
2018,가톨릭대학교,2,"7,417",13.7,8.3
2018,감리교신학대학교,1,833,24.6,19.8
2018,감리교신학대학교,2,801,25.1,16.9
2018,강남대학교,1,"6,760",15.2,10.2
2018,강남대학교,2,"6,263",16.4,9.7
2018,강서대학교,1,"1,389",18.3,15.2
2018,강서대학교,2,"1,206",19,13
2018,강원대학교,1,"19,800",11.8,4.4
2018,강원대학교,2,"18,895",12,3.5
2018,건국대학교,1,"23,177",13.3,9.1
2018,건국대학교,2,"21,851",14.5,8.9
2018,건양대학교,1,"7,347",12.9,7.5
2018,건양대학교,2,"7,307",14.2,6.6
2018,경기대학교,1,"13,851",14.1,10.1
2018,경기대학교,2,"13,094",14.5,8.9
2018,경남과학기술대학교,1,"4,831",11.3,3.6
2018,경남과학기술대학교,2,"4,647",12.2,2.6
2018,경남대학교,1,"11,486",12,6.3
2018,경남대학교,2,"11,351",12.2,5.7
2018,경동대학교,1,"7,794",17.7,14.1
2018,경동대학교,2,"7,312",20,15.8
2018,경북대학교,1,"22,718",9,2.6
2018,경북대학교,2,"21,521",9.5,2
2018,경상국립대학교,1,"14,208",11,3.2
2018,경상국립대학교,2,"13,378",11.1,2.1
2018,경성대학교,1,"12,255",15.5,10.3
2018,경성대학교,2,"11,752",15.3,9.2
2018,경운대학교,1,"4,486",14.4,9.3
2018,경운대학교,2,"4,193",15.6,9.9
2018,경인교육대학교,1,"2,616",5.7,1.5
2018,경인교육대학교,2,"2,601",5.7,1.2
2018,경일대학교,1,"6,846",12.5,8.2
2018,경일대학교,2,"6,226",13.1,7.8
2018,경희대학교,1,"26,430",11.6,6.9
2018,경희대학교,2,"24,388",12.2,6.6
2018,계명대학교,1,"21,195",13.7,9.5
2018,계명대학교,2,"20,094",13.8,8.4
2018,고려대학교,1,"27,608",8.8,5.9
2018,고려대학교,2,"26,259",9.3,6.2
2018,고신대학교,1,"3,925",18.6,11.7
2018,고신대학교,2,"3,570",19.5,10.4
2018,공주교육대학교,1,"1,477",6.4,1.8
2018,공주교육대학교,2,"1,460",5.9,0.5
2018,광신대학교,1,502,19.3,10.6
2018,광신대학교,2,464,19,8.8
2018,광운대학교,1,"8,199",12.3,8.7
2018,광운대학교,2,"7,647",14.2,9.4
2018,광주가톨릭대학교,1,76,0,0
2018,광주가톨릭대학교,2,72,0,0
2018,광주과학기술원,1,772,3.1,1
2018,광주과학기술원,2,724,2.5,0.6
2018,광주교육대학교,1,"1,360",5.7,1.2
2018,광주교육대학교,2,"1,362",6.1,0.6
2018,광주대학교,1,"6,869",12.9,5.6
2018,광주대학교,2,"6,419",13.2,4.3
2018,광주여자대학교,1,"3,614",11.6,6.4
2018,광주여자대학교,2,"3,498",12.7,5.2
2018,국립강릉원주대학교,1,"7,835",13.1,3.6
2018,국립강릉원주대학교,2,"7,494",12.3,2.5
2018,국립경국대학교,1,"5,914",10.4,3
2018,국립경국대학교,2,"5,776",9.7,1.8
2018,국립공주대학교,1,"13,174",9.5,3.6
2018,국립공주대학교,2,"12,729",9.9,2.9
2018,국립군산대학교,1,"7,131",11.9,3.7
2018,국립군산대학교,2,"6,694",12.7,3
2018,국립금오공과대학교,1,"5,707",10.4,2.8
2018,국립금오공과대학교,2,"5,668",10.4,2.2
2018,국립목포대학교,1,"7,237",12.1,3.2
2018,국립목포대학교,2,"6,743",13.5,2.4
2018,국립목포해양대학교,1,"2,595",19.5,3.2
2018,국립목포해양대학교,2,"2,498",28.6,3.1
2018,국립부경대학교,1,"16,326",10.2,3.4
2018,국립부경대학교,2,"15,613",10.4,2.5
2018,국립순천대학교,1,"7,017",11,3
2018,국립순천대학교,2,"6,764",11.8,2.1
2018,국립창원대학교,1,"8,022",8.5,3.2
2018,국립창원대학교,2,"7,653",8.7,2.2
2018,국립한국교통대학교,1,"8,230",12.3,4.5
2018,국립한국교통대학교,2,"8,057",12.4,3.3
2018,국립한국해양대학교,1,"6,506",14.4,3.2
2018,국립한국해양대학교,2,"6,329",16.4,2.5
2018,국립한밭대학교,1,"8,768",8.9,3.8
2018,국립한밭대학교,2,"8,160",8.9,3.1
2018,국민대학교,1,"15,575",13.3,9.5
2018,국민대학교,2,"14,628",14.1,9.5
2018,극동대학교,1,"3,671",15.6,11.5
2018,극동대학교,2,"3,393",16.6,9.8
2018,금강대학교,1,394,10.2,3.3
2018,금강대학교,2,476,10.5,1.3
2018,김천대학교,1,"3,257",12.8,7.5
2018,김천대학교,2,"3,159",14.3,7.9
2018,나사렛대학교,1,"5,151",18,12.6
2018,나사렛대학교,2,"5,023",19.2,12.9
2018,남부대학교,1,"3,022",14.1,6
2018,남부대학교,2,"2,945",14.9,4.6
2018,남서울대학교,1,"9,597",15.3,10.2
2018,남서울대학교,2,"9,273",16.5,10.7
2018,단국대학교,1,"23,074",14.8,10.7
2018,단국대학교,2,"21,668",15.5,10.7
2018,대구가톨릭대학교,1,"12,541",13.4,10
2018,대구가톨릭대학교,2,"12,330",13.3,9.2
2018,대구경북과학기술원,1,792,1.5,0
2018,대구경북과학기술원,2,724,1.1,0
2018,대구교육대학교,1,"1,618",7.1,2.2
2018,대구교육대학교,2,"1,621",7.3,1.5
2018,대구대학교,1,"17,030",13.5,9.7
2018,대구대학교,2,"16,569",13.6,9.1
2018,대구예술대학교,1,"1,102",18.2,13
2018,대구예술대학교,2,"1,098",19.2,11.6
2018,대구한의대학교,1,"6,388",14.2,9.7
2018,대구한의대학교,2,"6,232",14.2,8.6
2018,대신대학교,1,424,21.2,15.1
2018,대신대학교,2,391,18.7,8.2
2018,대전가톨릭대학교,1,48,0,0
2018,대전가톨릭대학교,2,46,0,0
2018,대전대학교,1,"9,106",14.2,8.5
2018,대전대학교,2,"8,692",15.3,8.7
2018,대전신학대학교,1,101,26.7,12.9
2018,대전신학대학교,2,110,22.7,10
2018,대진대학교,1,"7,513",20,16.6
2018,대진대학교,2,"7,097",20.5,16.6
2018,덕성여자대학교,1,"5,620",14.9,11.3
2018,덕성여자대학교,2,"5,383",15,10.9
2018,동국대학교,1,"21,686",12.9,9.5
2018,동국대학교,2,"20,389",13.8,9.4
2018,동덕여자대학교,1,"6,837",13.3,9.1
2018,동덕여자대학교,2,"6,397",14.3,9.4
2018,동명대학교,1,"7,905",16.2,8.8
2018,동명대학교,2,"7,358",16.1,7.3
2018,동서대학교,1,"10,457",18.3,12.8
2018,동서대학교,2,"10,002",18.4,10.9
2018,동신대학교,1,"6,512",12.5,7.1
2018,동신대학교,2,"6,235",13.2,6.9
2018,동아대학교,1,"18,464",15.1,9.4
2018,동아대학교,2,"17,891",15.2,8.4
2018,동양대학교,1,"4,212",16.7,11.5
2018,동양대학교,2,"3,668",18,11
2018,동의대학교,1,"15,180",13.1,6.5
2018,동의대학교,2,"14,977",14,7.5
2018,루터대학교,1,358,17.3,8.1
2018,루터대학교,2,331,16.3,7.9
2018,명지대학교,1,"13,701",15.8,11.1
2018,명지대학교,2,"12,755",16.6,11.2
2018,목원대학교,1,"7,686",15,8.3
2018,목원대학교,2,"7,447",14.7,7
2018,목포가톨릭대학교,1,500,13.4,7.6
2018,목포가톨릭대학교,2,512,20.5,7.8
2018,배재대학교,1,"8,624",12.2,7.7
2018,배재대학교,2,"7,613",14.8,8.6
2018,백석대학교,1,"11,879",19.9,13.6
2018,백석대학교,2,"11,345",20.2,11.9
2018,부산가톨릭대학교,1,"3,955",16.1,10.5
2018,부산가톨릭대학교,2,"3,747",17.1,9.7
2018,부산교육대학교,1,"1,527",6.4,1.9
2018,부산교육대학교,2,"1,532",7.7,2
2018,부산대학교,1,"20,346",9.8,2.9
2018,부산대학교,2,"19,878",10.5,2.6
2018,부산외국어대학교,1,"8,267",14.8,9
2018,부산외국어대학교,2,"7,984",15.6,8.2
2018,부산장신대학교,1,227,27.8,13.7
2018,부산장신대학교,2,246,31.3,17.1
2018,삼육대학교,1,"5,498",17.4,13
2018,삼육대학교,2,"5,158",18.5,13.2
2018,상명대학교,1,"12,730",14.3,10.2
2018,상명대학교,2,"12,104",15.6,10.5
2018,상지대학교,1,"6,487",14.5,9.5
2018,상지대학교,2,"6,163",13.9,7.6
2018,서강대학교,1,"8,522",8.2,5.1
2018,서강대학교,2,"7,912",8.4,4.8
2018,서경대학교,1,"6,468",16,12.8
2018,서경대학교,2,"6,119",17.2,13.2
2018,서울과학기술대학교,1,"10,635",10.8,5.3
2018,서울과학기술대학교,2,"9,916",12.1,6.4
2018,서울교육대학교,1,"1,546",4.3,1.6
2018,서울교육대학교,2,"1,520",5.4,1.3
2018,서울기독대학교,1,537,17.1,13
2018,서울기독대학교,2,504,16.5,10.1
2018,서울대학교,1,"16,556",4.2,1.9
2018,서울대학교,2,"15,882",4.3,2
2018,서울시립대학교,1,"9,059",8.7,2.2
2018,서울시립대학교,2,"8,644",8.2,1.3
2018,서울신학대학교,1,"2,272",21.7,14.6
2018,서울신학대학교,2,"2,103",22.3,11.4
2018,서울여자대학교,1,"7,075",12.5,8.4
2018,서울여자대학교,2,"6,529",13.5,8
2018,서울장신대학교,1,487,33.7,24.6
2018,서울장신대학교,2,454,35.2,20.9
2018,서울한영대학교,1,675,23.9,20.1
2018,서울한영대학교,2,637,22.4,17.3
2018,서원대학교,1,"6,785",12.9,9
2018,서원대학교,2,"6,298",15.4,9.6
2018,선문대학교,1,"9,189",16.4,11.7
2018,선문대학교,2,"8,910",16.6,11.4
2018,성결대학교,1,"5,407",17.9,15.1
2018,성결대학교,2,"4,974",18.7,13.4
2018,성공회대학교,1,"2,086",16.8,10
2018,성공회대학교,2,"1,881",17.8,9
2018,성균관대학교,1,"19,798",8.2,5.4
2018,성균관대학교,2,"18,669",8.7,5.3
2018,성신여자대학교,1,"8,966",12.8,7.2
2018,성신여자대학교,2,"8,541",13.5,7.1
2018,세명대학교,1,"7,545",16.6,11.1
2018,세명대학교,2,"7,176",17.6,10.9
2018,세종대학교,1,"11,799",12.4,8.7
2018,세종대학교,2,"11,083",13.3,8.4
2018,세한대학교,1,"4,003",15.2,7.5
2018,세한대학교,2,"3,769",16.3,6
2018,송원대학교,1,"2,790",12.8,8
2018,송원대학교,2,"2,492",14.4,8.3
2018,수원가톨릭대학교,1,135,0,0
2018,수원가톨릭대학교,2,123,0,0
2018,수원대학교,1,"9,372",13.3,9.5
2018,수원대학교,2,"8,946",14.1,8.6
2018,숙명여자대학교,1,"10,146",11.1,8.3
2018,숙명여자대학교,2,"9,251",12.7,9.3
2018,순복음총회신학교,1,210,16.7,6.7
2018,순복음총회신학교,2,223,12.1,3.6
2018,순천향대학교,1,"10,724",13.5,8.5
2018,순천향대학교,2,"10,296",14.1,7.9
2018,숭실대학교,1,"13,617",12.4,8.7
2018,숭실대학교,2,"12,885",13.4,9
2018,신경주대학교,1,"1,120",12.5,7.9
2018,신경주대학교,2,"1,282",15.4,9.4
2018,신라대학교,1,"8,902",15.3,9.8
2018,신라대학교,2,"8,448",15.6,9.1
2018,신한대학교,1,"6,395",21.3,17.7
2018,신한대학교,2,"6,442",23.6,19.3
2018,아신대학교,1,655,31.3,23.4
2018,아신대학교,2,646,35.3,24.3
2018,아주대학교,1,"9,850",15.3,12.2
2018,아주대학교,2,"8,990",15.8,11.8
2018,안양대학교,1,"4,801",19,16.3
2018,안양대학교,2,"4,543",19,15.6
2018,연세대학교,1,"26,505",10.8,7
2018,연세대학교,2,"25,324",11.1,6.7
2018,영남대학교,1,"20,960",11.9,7
2018,영남대학교,2,"20,016",12.6,6.8
2018,영남신학대학교,1,447,13.9,3.4
2018,영남신학대학교,2,414,21.5,7.7
2018,영산대학교,1,"6,889",11.3,5.8
2018,영산대학교,2,"6,530",11.2,4.6
2018,영산선학대학교,1,33,0,0
2018,영산선학대학교,2,46,0,0
2018,예수대학교,1,567,11.5,6.5
2018,예수대학교,2,589,12.2,3.4
2018,예원예술대학교,1,"1,142",19.5,16.5
2018,예원예술대학교,2,"1,024",22.2,18.4
2018,용인대학교,1,"6,229",18.4,14.6
2018,용인대학교,2,"5,754",20.5,15.6
2018,우석대학교,1,"7,311",13.9,9.3
2018,우석대학교,2,"6,384",16,10.4
2018,우송대학교,1,"9,725",15.1,12
2018,우송대학교,2,"8,557",14.9,11.3
2018,울산과학기술원,1,"2,184",7.2,2.3
2018,울산과학기술원,2,"2,337",8.4,2.6
2018,울산대학교,1,"12,184",11.5,8.3
2018,울산대학교,2,"11,543",11.9,8.1
2018,원광대학교,1,"15,011",13.3,7.4
2018,원광대학교,2,"14,574",14.5,7.4
2018,위덕대학교,1,"3,046",10.8,7.3
2018,위덕대학교,2,"2,733",12.3,7.9
2018,유원대학교,1,"3,419",18.5,13.4
2018,유원대학교,2,"3,246",20.9,14.3
2018,을지대학교,1,"4,623",14.7,11.4
2018,을지대학교,2,"4,802",15.9,11.2
2018,이화여자대학교,1,"16,088",7.9,5.1
2018,이화여자대학교,2,"14,812",8.2,4.2
2018,인제대학교,1,"9,398",14.9,9.8
2018,인제대학교,2,"9,173",14.2,10
2018,인천가톨릭대학교,1,664,19.6,16.1
2018,인천가톨릭대학교,2,679,17.5,14.6
2018,인천대학교,1,"11,898",13.4,5.6
2018,인천대학교,2,"11,276",14.1,4.9
2018,인하대학교,1,"17,673",13.6,9.1
2018,인하대학교,2,"16,376",14.7,8.8
2018,장로회신학대학교,1,637,23.9,17.4
2018,장로회신학대학교,2,611,20.9,11.9
2018,전남대학교,1,"19,253",8.7,2.3
2018,전남대학교,2,"18,594",9,2.2
2018,전북대학교,1,"18,144",9.2,2.7
2018,전북대학교,2,"17,018",9.7,2.1
2018,전주교육대학교,1,"1,184",6.9,1.4
2018,전주교육대학교,2,"1,178",7,1.4
2018,전주대학교,1,"10,874",13.6,8.5
2018,전주대학교,2,"10,388",13.9,6.3
2018,정석대학,1,72,0,0
2018,정석대학,2,85,0,0
2018,제주국제대학교,1,"1,191",9.2,3.4
2018,제주국제대학교,2,"1,237",11.2,4.9
2018,제주대학교,1,"10,163",8.7,2.5
2018,제주대학교,2,"9,497",9.2,1.9
2018,조선대학교,1,"19,089",11.5,6.7
2018,조선대학교,2,"18,371",11.7,5.9
2018,중부대학교,1,"8,061",14.5,10.3
2018,중부대학교,2,"7,412",15.7,9.5
2018,중앙대학교,1,"23,567",11.2,7
2018,중앙대학교,2,"22,312",12.2,7.3
2018,중앙승가대학교,1,143,0,0
2018,중앙승가대학교,2,147,0,0
2018,중원대학교,1,"3,988",15.1,11.4
2018,중원대학교,2,"3,572",17.6,12.8
2018,진주교육대학교,1,"1,343",7.1,1.3
2018,진주교육대학교,2,"1,346",6.9,1.6
2018,차의과학대학교,1,"2,212",15.5,9.7
2018,차의과학대학교,2,"2,176",16,8.9
2018,창신대학교,1,"1,982",12.1,6.6
2018,창신대학교,2,"1,764",12.2,6.4
2018,청운대학교,1,"6,542",15.9,10
2018,청운대학교,2,"5,891",19.3,13.7
2018,청주교육대학교,1,"1,202",11.6,3.5
2018,청주교육대학교,2,"1,205",11.7,2.6
2018,청주대학교,1,"10,696",11.8,8.8
2018,청주대학교,2,"10,296",11.4,5.9
2018,초당대학교,1,"3,120",17.3,10.9
2018,초당대학교,2,"2,917",19.2,10.9
2018,총신대학교,1,"1,746",19.5,13.7
2018,총신대학교,2,"1,682",19.3,12.1
2018,추계예술대학교,1,"1,176",22.6,18.3
2018,추계예술대학교,2,"1,124",23,18.1
2018,춘천교육대학교,1,"1,352",7,2.6
2018,춘천교육대학교,2,"1,380",8,2
2018,충남대학교,1,"17,890",8.5,2.2
2018,충남대학교,2,"17,008",8.6,1.7
2018,충북대학교,1,"13,613",8.9,2.9
2018,충북대학교,2,"13,350",9.2,2.1
2018,칼빈대학교,1,504,16.9,13.9
2018,칼빈대학교,2,497,19.5,14.5
2018,평택대학교,1,"3,658",16.9,13.1
2018,평택대학교,2,"3,597",17.4,11.9
2018,포항공과대학교,1,"1,432",4,1.3
2018,포항공과대학교,2,"1,349",3.6,1.2
2018,한경국립대학교,1,"5,301",10.9,4.5
2018,한경국립대학교,2,"5,350",11,3.1
2018,한국공학대학교,1,"6,879",16.9,13.3
2018,한국공학대학교,2,"6,615",18.9,14.1
2018,한국과학기술원,1,"3,879",1.7,0.3
2018,한국과학기술원,2,"3,810",2,0.4
2018,한국교원대학교,1,"2,447",6.3,2
2018,한국교원대학교,2,"2,334",6.7,1.2
2018,한국국제대학교,1,"2,210",15.3,9.4
2018,한국국제대학교,2,"2,685",17.2,9.4
2018,한국기술교육대학교,1,"4,432",6.9,2.4
2018,한국기술교육대학교,2,"4,107",9.4,3.2
2018,한국방송통신대학교,1,"106,812",2.3,1.4
2018,한국방송통신대학교,2,"94,845",2,1
2018,한국성서대학교,1,"1,088",25.2,20.6
2018,한국성서대학교,2,"1,002",29.5,22.4
2018,한국예술종합학교,1,"2,711",11.7,5.7
2018,한국예술종합학교,2,"2,549",12.7,5.4
2018,한국외국어대학교,1,"17,770",11,7.4
2018,한국외국어대학교,2,"16,250",11.6,6.7
2018,한국전통문화대학교,1,576,8.7,3.3
2018,한국전통문화대학교,2,525,10.3,4.2
2018,한국체육대학교,1,"2,455",12.9,3
2018,한국체육대학교,2,"2,404",14.4,2.6
2018,한국침례신학대학교,1,"1,345",26.8,11.9
2018,한국침례신학대학교,2,"1,357",25.6,10.5
2018,한국항공대학교,1,"3,954",15.5,11.8
2018,한국항공대학교,2,"3,755",15.9,10.2
2018,한남대학교,1,"12,337",11.5,7.2
2018,한남대학교,2,"11,521",12,7.8
2018,한동대학교,1,"3,956",17.3,11.8
2018,한동대학교,2,"3,668",17.2,10.9
2018,한라대학교,1,"3,668",13.9,9.2
2018,한라대학교,2,"3,300",15,7
2018,한려대학교,1,415,16.1,10.4
2018,한려대학교,2,487,17.7,10.3
2018,한림대학교,1,"8,099",15.2,11.1
2018,한림대학교,2,"7,505",15.6,9.8
2018,한서대학교,1,"6,888",19.3,13.3
2018,한서대학교,2,"6,766",21,14.2
2018,한성대학교,1,"6,568",15.9,12.9
2018,한성대학교,2,"6,092",16.9,10.9
2018,한세대학교,1,"2,728",17.9,15.9
2018,한세대학교,2,"2,565",20.6,16.2
2018,한신대학교,1,"5,198",15.8,12.8
2018,한신대학교,2,"4,813",16.8,12.3
2018,한양대학교,1,"25,165",12.5,8.3
2018,한양대학교,2,"23,835",13.3,8.1
2018,한일장신대학교,1,937,18.5,9.2
2018,한일장신대학교,2,834,22.5,11.3
2018,협성대학교,1,"4,295",16.6,12
2018,협성대학교,2,"4,071",17,10.3
2018,호남대학교,1,"7,001",11.3,6.9
2018,호남대학교,2,"6,736",12.5,6.9
2018,호남신학대학교,1,523,21.6,15.5
2018,호남신학대학교,2,506,20.4,12.6
2018,호서대학교,1,"11,844",15.9,12.2
2018,호서대학교,2,"11,460",16.4,12.2
2018,호원대학교,1,"5,472",17.5,11.4
2018,호원대학교,2,"4,917",18.7,10.9
2018,홍익대학교,1,"18,191",11.7,6.4
2018,홍익대학교,2,"17,417",12.7,6.7
2018,화성의과학대학교,1,636,3.1,1.9
2018,화성의과학대학교,2,609,6.2,4.8
2019,가야대학교(김해),1,"2,176",16.6,9.3
2019,가야대학교(김해),2,"2,297",20.3,11.3
2019,가천대학교,1,"18,678",13.4,10.8
2019,가천대학교,2,"17,441",15,11.9
2019,가톨릭관동대학교,1,"8,107",17.1,12.7
2019,가톨릭관동대학교,2,"7,722",18.8,14
2019,가톨릭꽃동네대학교,1,457,16.4,8.3
2019,가톨릭꽃동네대학교,2,438,17.8,8.7
2019,가톨릭대학교,1,"8,317",12,8.1
2019,가톨릭대학교,2,"7,663",13.2,8.1
2019,감리교신학대학교,1,814,21.7,16.8
2019,감리교신학대학교,2,791,24.3,17.3
2019,강남대학교,1,"6,695",14.9,11.1
2019,강남대학교,2,"6,270",17.6,13.4
2019,강서대학교,1,"1,351",16.7,12.8
2019,강서대학교,2,"1,174",20.5,16.9
2019,강원대학교,1,"19,587",10.8,4.3
2019,강원대학교,2,"18,848",12.2,3.7
2019,건국대학교,1,"22,761",12.5,8.2
2019,건국대학교,2,"21,717",13.4,7.5
2019,건양대학교,1,"7,039",12.2,7.2
2019,건양대학교,2,"7,093",13.6,6.4
2019,경기대학교,1,"13,712",13.5,9.5
2019,경기대학교,2,"13,122",14.5,9.1
2019,경남과학기술대학교,1,"5,032",10.6,3.8
2019,경남과학기술대학교,2,"4,623",12.2,2
2019,경남대학교,1,"11,147",11.9,6
2019,경남대학교,2,"11,074",12.8,6.2
2019,경동대학교,1,"7,814",18.4,15.6
2019,경동대학교,2,"7,431",20.3,16.2
2019,경북대학교,1,"22,303",8.9,2.4
2019,경북대학교,2,"21,098",9.9,2
2019,경상국립대학교,1,"13,989",10.5,3
2019,경상국립대학교,2,"13,522",11.7,2
2019,경성대학교,1,"12,454",14.7,9.4
2019,경성대학교,2,"11,732",15.6,8.7
2019,경운대학교,1,"4,338",14,8
2019,경운대학교,2,"4,227",17.4,11.9
2019,경인교육대학교,1,"2,667",7,2.4
2019,경인교육대학교,2,"2,587",6.6,1.5
